client_public,role,time
14beec340aa8941a0e12ccad62f7011a2c019d02a0e72637bb755a58cedbfa2d,server,1762637
14beec340aa8941a0e12ccad62f7011a2c019d02a0e72637bb755a58cedbfa2d,server,1752272
14beec340aa8941a0e12ccad62f7011a2c019d02a0e72637bb755a58cedbfa2d,server,1773100
14beec340aa8941a0e12ccad62f7011a2c019d02a0e72637bb755a58cedbfa2d,server,1767763
14beec340aa8941a0e12ccad62f7011a2c019d02a0e72637bb755a58cedbfa2d,server,1761598
14beec340aa8941a0e12ccad62f7011a2c019d02a0e72637bb755a58cedbfa2d,server,1772999
14beec340aa8941a0e12ccad62f7011a2c019d02a0e72637bb755a58cedbfa2d,server,1749403
14beec340aa8941a0e12ccad62f7011a2c019d02a0e72637bb755a58cedbfa2d,server,1745951
14beec340aa8941a0e12ccad62f7011a2c019d02a0e72637bb755a58cedbfa2d,server,1749595
14beec340aa8941a0e12ccad62f7011a2c019d02a0e72637bb755a58cedbfa2d,server,1786005
14beec340aa8941a0e12ccad62f7011a2c019d02a0e72637bb755a58cedbfa2d,server,1760061
14beec340aa8941a0e12ccad62f7011a2c019d02a0e72637bb755a58cedbfa2d,server,1747199
14beec340aa8941a0e12ccad62f7011a2c019d02a0e72637bb755a58cedbfa2d,server,1775994
14beec340aa8941a0e12ccad62f7011a2c019d02a0e72637bb755a58cedbfa2d,server,1770202
14beec340aa8941a0e12ccad62f7011a2c019d02a0e72637bb755a58cedbfa2d,server,1778984
14beec340aa8941a0e12ccad62f7011a2c019d02a0e72637bb755a58cedbfa2d,server,1777154
14beec340aa8941a0e12ccad62f7011a2c019d02a0e72637bb755a58cedbfa2d,server,1783820
14beec340aa8941a0e12ccad62f7011a2c019d02a0e72637bb755a58cedbfa2d,server,1766144
14beec340aa8941a0e12ccad62f7011a2c019d02a0e72637bb755a58cedbfa2d,server,1775216
14beec340aa8941a0e12ccad62f7011a2c019d02a0e72637bb755a58cedbfa2d,server,1787431
14beec340aa8941a0e12ccad62f7011a2c019d02a0e72637bb755a58cedbfa2d,server,1752042
14beec340aa8941a0e12ccad62f7011a2c019d02a0e72637bb755a58cedbfa2d,server,1747371
14beec340aa8941a0e12ccad62f7011a2c019d02a0e72637bb755a58cedbfa2d,server,1750343
14beec340aa8941a0e12ccad62f7011a2c019d02a0e72637bb755a58cedbfa2d,server,1763153
14beec340aa8941a0e12ccad62f7011a2c019d02a0e72637bb755a58cedbfa2d,server,1760812
14beec340aa8941a0e12ccad62f7011a2c019d02a0e72637bb755a58cedbfa2d,server,1796913
14beec340aa8941a0e12ccad62f7011a2c019d02a0e72637bb755a58cedbfa2d,server,1779074
14beec340aa8941a0e12ccad62f7011a2c019d02a0e72637bb755a58cedbfa2d,server,1775107
14beec340aa8941a0e12ccad62f7011a2c019d02a0e72637bb755a58cedbfa2d,server,1790737
14beec340aa8941a0e12ccad62f7011a2c019d02a0e72637bb755a58cedbfa2d,server,1780541
14beec340aa8941a0e12ccad62f7011a2c019d02a0e72637bb755a58cedbfa2d,server,1760838
14beec340aa8941a0e12ccad62f7011a2c019d02a0e72637bb755a58cedbfa2d,server,1774548
14beec340aa8941a0e12ccad62f7011a2c019d02a0e72637bb755a58cedbfa2d,server,1776166
14beec340aa8941a0e12ccad62f7011a2c019d02a0e72637bb755a58cedbfa2d,server,1767382
14beec340aa8941a0e12ccad62f7011a2c019d02a0e72637bb755a58cedbfa2d,server,1747012
14beec340aa8941a0e12ccad62f7011a2c019d02a0e72637bb755a58cedbfa2d,server,1744681
14beec340aa8941a0e12ccad62f7011a2c019d02a0e72637bb755a58cedbfa2d,server,1768296
14beec340aa8941a0e12ccad62f7011a2c019d02a0e72637bb755a58cedbfa2d,server,1765565
14beec340aa8941a0e12ccad62f7011a2c019d02a0e72637bb755a58cedbfa2d,server,1754326
14beec340aa8941a0e12ccad62f7011a2c019d02a0e72637bb755a58cedbfa2d,server,1754185
14beec340aa8941a0e12ccad62f7011a2c019d02a0e72637bb755a58cedbfa2d,server,1748561
14beec340aa8941a0e12ccad62f7011a2c019d02a0e72637bb755a58cedbfa2d,server,1773926
14beec340aa8941a0e12ccad62f7011a2c019d02a0e72637bb755a58cedbfa2d,server,1773540
14beec340aa8941a0e12ccad62f7011a2c019d02a0e72637bb755a58cedbfa2d,server,1779088
14beec340aa8941a0e12ccad62f7011a2c019d02a0e72637bb755a58cedbfa2d,server,1774163
14beec340aa8941a0e12ccad62f7011a2c019d02a0e72637bb755a58cedbfa2d,server,1793513
14beec340aa8941a0e12ccad62f7011a2c019d02a0e72637bb755a58cedbfa2d,server,1790725
14beec340aa8941a0e12ccad62f7011a2c019d02a0e72637bb755a58cedbfa2d,server,1774537
14beec340aa8941a0e12ccad62f7011a2c019d02a0e72637bb755a58cedbfa2d,server,1786733
14beec340aa8941a0e12ccad62f7011a2c019d02a0e72637bb755a58cedbfa2d,server,1757944
14beec340aa8941a0e12ccad62f7011a2c019d02a0e72637bb755a58cedbfa2d,server,1751213
14beec340aa8941a0e12ccad62f7011a2c019d02a0e72637bb755a58cedbfa2d,server,1748202
14beec340aa8941a0e12ccad62f7011a2c019d02a0e72637bb755a58cedbfa2d,server,1753428
14beec340aa8941a0e12ccad62f7011a2c019d02a0e72637bb755a58cedbfa2d,server,1749386
14beec340aa8941a0e12ccad62f7011a2c019d02a0e72637bb755a58cedbfa2d,server,1746556
14beec340aa8941a0e12ccad62f7011a2c019d02a0e72637bb755a58cedbfa2d,server,1746674
14beec340aa8941a0e12ccad62f7011a2c019d02a0e72637bb755a58cedbfa2d,server,1772808
14beec340aa8941a0e12ccad62f7011a2c019d02a0e72637bb755a58cedbfa2d,server,1797897
14beec340aa8941a0e12ccad62f7011a2c019d02a0e72637bb755a58cedbfa2d,server,1788560
14beec340aa8941a0e12ccad62f7011a2c019d02a0e72637bb755a58cedbfa2d,server,1777224
14beec340aa8941a0e12ccad62f7011a2c019d02a0e72637bb755a58cedbfa2d,server,1775806
14beec340aa8941a0e12ccad62f7011a2c019d02a0e72637bb755a58cedbfa2d,server,1776815
14beec340aa8941a0e12ccad62f7011a2c019d02a0e72637bb755a58cedbfa2d,server,1777961
14beec340aa8941a0e12ccad62f7011a2c019d02a0e72637bb755a58cedbfa2d,server,1754556
14beec340aa8941a0e12ccad62f7011a2c019d02a0e72637bb755a58cedbfa2d,server,1778642
14beec340aa8941a0e12ccad62f7011a2c019d02a0e72637bb755a58cedbfa2d,server,1781649
14beec340aa8941a0e12ccad62f7011a2c019d02a0e72637bb755a58cedbfa2d,server,1768771
14beec340aa8941a0e12ccad62f7011a2c019d02a0e72637bb755a58cedbfa2d,server,1747537
14beec340aa8941a0e12ccad62f7011a2c019d02a0e72637bb755a58cedbfa2d,server,1750330
14beec340aa8941a0e12ccad62f7011a2c019d02a0e72637bb755a58cedbfa2d,server,1772660
14beec340aa8941a0e12ccad62f7011a2c019d02a0e72637bb755a58cedbfa2d,server,1769798
14beec340aa8941a0e12ccad62f7011a2c019d02a0e72637bb755a58cedbfa2d,server,1749682
14beec340aa8941a0e12ccad62f7011a2c019d02a0e72637bb755a58cedbfa2d,server,1750288
14beec340aa8941a0e12ccad62f7011a2c019d02a0e72637bb755a58cedbfa2d,server,1761575
14beec340aa8941a0e12ccad62f7011a2c019d02a0e72637bb755a58cedbfa2d,server,1782488
14beec340aa8941a0e12ccad62f7011a2c019d02a0e72637bb755a58cedbfa2d,server,1773849
14beec340aa8941a0e12ccad62f7011a2c019d02a0e72637bb755a58cedbfa2d,server,1775542
14beec340aa8941a0e12ccad62f7011a2c019d02a0e72637bb755a58cedbfa2d,server,1780513
14beec340aa8941a0e12ccad62f7011a2c019d02a0e72637bb755a58cedbfa2d,server,1779511
14beec340aa8941a0e12ccad62f7011a2c019d02a0e72637bb755a58cedbfa2d,server,1781120
14beec340aa8941a0e12ccad62f7011a2c019d02a0e72637bb755a58cedbfa2d,server,1752446
14beec340aa8941a0e12ccad62f7011a2c019d02a0e72637bb755a58cedbfa2d,server,1761730
14beec340aa8941a0e12ccad62f7011a2c019d02a0e72637bb755a58cedbfa2d,server,1780503
14beec340aa8941a0e12ccad62f7011a2c019d02a0e72637bb755a58cedbfa2d,server,1756170
14beec340aa8941a0e12ccad62f7011a2c019d02a0e72637bb755a58cedbfa2d,server,1765578
14beec340aa8941a0e12ccad62f7011a2c019d02a0e72637bb755a58cedbfa2d,server,1743388
14beec340aa8941a0e12ccad62f7011a2c019d02a0e72637bb755a58cedbfa2d,server,1752457
14beec340aa8941a0e12ccad62f7011a2c019d02a0e72637bb755a58cedbfa2d,server,1751277
14beec340aa8941a0e12ccad62f7011a2c019d02a0e72637bb755a58cedbfa2d,server,1749940
14beec340aa8941a0e12ccad62f7011a2c019d02a0e72637bb755a58cedbfa2d,server,1765069
14beec340aa8941a0e12ccad62f7011a2c019d02a0e72637bb755a58cedbfa2d,server,1781314
14beec340aa8941a0e12ccad62f7011a2c019d02a0e72637bb755a58cedbfa2d,server,1772531
14beec340aa8941a0e12ccad62f7011a2c019d02a0e72637bb755a58cedbfa2d,server,1773683
14beec340aa8941a0e12ccad62f7011a2c019d02a0e72637bb755a58cedbfa2d,server,1774956
14beec340aa8941a0e12ccad62f7011a2c019d02a0e72637bb755a58cedbfa2d,server,1776283
14beec340aa8941a0e12ccad62f7011a2c019d02a0e72637bb755a58cedbfa2d,server,1775903
14beec340aa8941a0e12ccad62f7011a2c019d02a0e72637bb755a58cedbfa2d,server,1790712
14beec340aa8941a0e12ccad62f7011a2c019d02a0e72637bb755a58cedbfa2d,server,1772630
14beec340aa8941a0e12ccad62f7011a2c019d02a0e72637bb755a58cedbfa2d,server,1762521
14beec340aa8941a0e12ccad62f7011a2c019d02a0e72637bb755a58cedbfa2d,server,1748421
14beec340aa8941a0e12ccad62f7011a2c019d02a0e72637bb755a58cedbfa2d,server,1756211
14beec340aa8941a0e12ccad62f7011a2c019d02a0e72637bb755a58cedbfa2d,server,1763420
14beec340aa8941a0e12ccad62f7011a2c019d02a0e72637bb755a58cedbfa2d,server,1748408
14beec340aa8941a0e12ccad62f7011a2c019d02a0e72637bb755a58cedbfa2d,server,1746230
14beec340aa8941a0e12ccad62f7011a2c019d02a0e72637bb755a58cedbfa2d,server,1755109
14beec340aa8941a0e12ccad62f7011a2c019d02a0e72637bb755a58cedbfa2d,server,1777630
14beec340aa8941a0e12ccad62f7011a2c019d02a0e72637bb755a58cedbfa2d,server,1772834
14beec340aa8941a0e12ccad62f7011a2c019d02a0e72637bb755a58cedbfa2d,server,1778852
14beec340aa8941a0e12ccad62f7011a2c019d02a0e72637bb755a58cedbfa2d,server,1746048
14beec340aa8941a0e12ccad62f7011a2c019d02a0e72637bb755a58cedbfa2d,server,1779919
14beec340aa8941a0e12ccad62f7011a2c019d02a0e72637bb755a58cedbfa2d,server,1778425
14beec340aa8941a0e12ccad62f7011a2c019d02a0e72637bb755a58cedbfa2d,server,1761155
14beec340aa8941a0e12ccad62f7011a2c019d02a0e72637bb755a58cedbfa2d,server,1774732
14beec340aa8941a0e12ccad62f7011a2c019d02a0e72637bb755a58cedbfa2d,server,1774013
14beec340aa8941a0e12ccad62f7011a2c019d02a0e72637bb755a58cedbfa2d,server,1765384
14beec340aa8941a0e12ccad62f7011a2c019d02a0e72637bb755a58cedbfa2d,server,1762136
14beec340aa8941a0e12ccad62f7011a2c019d02a0e72637bb755a58cedbfa2d,server,1759731
14beec340aa8941a0e12ccad62f7011a2c019d02a0e72637bb755a58cedbfa2d,server,1751231
14beec340aa8941a0e12ccad62f7011a2c019d02a0e72637bb755a58cedbfa2d,server,1749670
14beec340aa8941a0e12ccad62f7011a2c019d02a0e72637bb755a58cedbfa2d,server,1769792
14beec340aa8941a0e12ccad62f7011a2c019d02a0e72637bb755a58cedbfa2d,server,1761873
14beec340aa8941a0e12ccad62f7011a2c019d02a0e72637bb755a58cedbfa2d,server,1750491
14beec340aa8941a0e12ccad62f7011a2c019d02a0e72637bb755a58cedbfa2d,server,1771130
14beec340aa8941a0e12ccad62f7011a2c019d02a0e72637bb755a58cedbfa2d,server,1775185
14beec340aa8941a0e12ccad62f7011a2c019d02a0e72637bb755a58cedbfa2d,server,1770177
14beec340aa8941a0e12ccad62f7011a2c019d02a0e72637bb755a58cedbfa2d,server,1778558
14beec340aa8941a0e12ccad62f7011a2c019d02a0e72637bb755a58cedbfa2d,server,1771818
14beec340aa8941a0e12ccad62f7011a2c019d02a0e72637bb755a58cedbfa2d,server,1779386
14beec340aa8941a0e12ccad62f7011a2c019d02a0e72637bb755a58cedbfa2d,server,1775049
14beec340aa8941a0e12ccad62f7011a2c019d02a0e72637bb755a58cedbfa2d,server,1767080
14beec340aa8941a0e12ccad62f7011a2c019d02a0e72637bb755a58cedbfa2d,server,1746484
14beec340aa8941a0e12ccad62f7011a2c019d02a0e72637bb755a58cedbfa2d,server,1745287
14beec340aa8941a0e12ccad62f7011a2c019d02a0e72637bb755a58cedbfa2d,server,1749732
14beec340aa8941a0e12ccad62f7011a2c019d02a0e72637bb755a58cedbfa2d,server,1770715
14beec340aa8941a0e12ccad62f7011a2c019d02a0e72637bb755a58cedbfa2d,server,1770847
14beec340aa8941a0e12ccad62f7011a2c019d02a0e72637bb755a58cedbfa2d,server,1756642
14beec340aa8941a0e12ccad62f7011a2c019d02a0e72637bb755a58cedbfa2d,server,1745591
14beec340aa8941a0e12ccad62f7011a2c019d02a0e72637bb755a58cedbfa2d,server,1792742
14beec340aa8941a0e12ccad62f7011a2c019d02a0e72637bb755a58cedbfa2d,server,1749772
14beec340aa8941a0e12ccad62f7011a2c019d02a0e72637bb755a58cedbfa2d,server,1758537
14beec340aa8941a0e12ccad62f7011a2c019d02a0e72637bb755a58cedbfa2d,server,1774375
14beec340aa8941a0e12ccad62f7011a2c019d02a0e72637bb755a58cedbfa2d,server,1780351
14beec340aa8941a0e12ccad62f7011a2c019d02a0e72637bb755a58cedbfa2d,server,1761641
14beec340aa8941a0e12ccad62f7011a2c019d02a0e72637bb755a58cedbfa2d,server,1771523
14beec340aa8941a0e12ccad62f7011a2c019d02a0e72637bb755a58cedbfa2d,server,1781233
14beec340aa8941a0e12ccad62f7011a2c019d02a0e72637bb755a58cedbfa2d,server,1768192
14beec340aa8941a0e12ccad62f7011a2c019d02a0e72637bb755a58cedbfa2d,server,1760473
14beec340aa8941a0e12ccad62f7011a2c019d02a0e72637bb755a58cedbfa2d,server,1759390
14beec340aa8941a0e12ccad62f7011a2c019d02a0e72637bb755a58cedbfa2d,server,1747749
14beec340aa8941a0e12ccad62f7011a2c019d02a0e72637bb755a58cedbfa2d,server,1749788
14beec340aa8941a0e12ccad62f7011a2c019d02a0e72637bb755a58cedbfa2d,server,1751369
14beec340aa8941a0e12ccad62f7011a2c019d02a0e72637bb755a58cedbfa2d,server,1752789
14beec340aa8941a0e12ccad62f7011a2c019d02a0e72637bb755a58cedbfa2d,server,1748685
14beec340aa8941a0e12ccad62f7011a2c019d02a0e72637bb755a58cedbfa2d,server,1773483
14beec340aa8941a0e12ccad62f7011a2c019d02a0e72637bb755a58cedbfa2d,server,1775282
14beec340aa8941a0e12ccad62f7011a2c019d02a0e72637bb755a58cedbfa2d,server,1776214
14beec340aa8941a0e12ccad62f7011a2c019d02a0e72637bb755a58cedbfa2d,server,1777627
14beec340aa8941a0e12ccad62f7011a2c019d02a0e72637bb755a58cedbfa2d,server,1749668
14beec340aa8941a0e12ccad62f7011a2c019d02a0e72637bb755a58cedbfa2d,server,1776242
14beec340aa8941a0e12ccad62f7011a2c019d02a0e72637bb755a58cedbfa2d,server,1781491
14beec340aa8941a0e12ccad62f7011a2c019d02a0e72637bb755a58cedbfa2d,server,1764100
14beec340aa8941a0e12ccad62f7011a2c019d02a0e72637bb755a58cedbfa2d,server,1747550
14beec340aa8941a0e12ccad62f7011a2c019d02a0e72637bb755a58cedbfa2d,server,1771207
14beec340aa8941a0e12ccad62f7011a2c019d02a0e72637bb755a58cedbfa2d,server,1757092
14beec340aa8941a0e12ccad62f7011a2c019d02a0e72637bb755a58cedbfa2d,server,1764798
14beec340aa8941a0e12ccad62f7011a2c019d02a0e72637bb755a58cedbfa2d,server,1770546
14beec340aa8941a0e12ccad62f7011a2c019d02a0e72637bb755a58cedbfa2d,server,1749673
14beec340aa8941a0e12ccad62f7011a2c019d02a0e72637bb755a58cedbfa2d,server,1748001
14beec340aa8941a0e12ccad62f7011a2c019d02a0e72637bb755a58cedbfa2d,server,1747099
14beec340aa8941a0e12ccad62f7011a2c019d02a0e72637bb755a58cedbfa2d,server,1780493
14beec340aa8941a0e12ccad62f7011a2c019d02a0e72637bb755a58cedbfa2d,server,1760322
14beec340aa8941a0e12ccad62f7011a2c019d02a0e72637bb755a58cedbfa2d,server,1777409
14beec340aa8941a0e12ccad62f7011a2c019d02a0e72637bb755a58cedbfa2d,server,1778699
14beec340aa8941a0e12ccad62f7011a2c019d02a0e72637bb755a58cedbfa2d,server,1760068
14beec340aa8941a0e12ccad62f7011a2c019d02a0e72637bb755a58cedbfa2d,server,1775374
14beec340aa8941a0e12ccad62f7011a2c019d02a0e72637bb755a58cedbfa2d,server,1779419
14beec340aa8941a0e12ccad62f7011a2c019d02a0e72637bb755a58cedbfa2d,server,1792283
14beec340aa8941a0e12ccad62f7011a2c019d02a0e72637bb755a58cedbfa2d,server,1763800
14beec340aa8941a0e12ccad62f7011a2c019d02a0e72637bb755a58cedbfa2d,server,1772739
14beec340aa8941a0e12ccad62f7011a2c019d02a0e72637bb755a58cedbfa2d,server,1753068
14beec340aa8941a0e12ccad62f7011a2c019d02a0e72637bb755a58cedbfa2d,server,1750755
14beec340aa8941a0e12ccad62f7011a2c019d02a0e72637bb755a58cedbfa2d,server,1748422
14beec340aa8941a0e12ccad62f7011a2c019d02a0e72637bb755a58cedbfa2d,server,1750550
14beec340aa8941a0e12ccad62f7011a2c019d02a0e72637bb755a58cedbfa2d,server,1751404
14beec340aa8941a0e12ccad62f7011a2c019d02a0e72637bb755a58cedbfa2d,server,1749353
14beec340aa8941a0e12ccad62f7011a2c019d02a0e72637bb755a58cedbfa2d,server,1777791
14beec340aa8941a0e12ccad62f7011a2c019d02a0e72637bb755a58cedbfa2d,server,1773790
14beec340aa8941a0e12ccad62f7011a2c019d02a0e72637bb755a58cedbfa2d,server,1790330
14beec340aa8941a0e12ccad62f7011a2c019d02a0e72637bb755a58cedbfa2d,server,1777361
14beec340aa8941a0e12ccad62f7011a2c019d02a0e72637bb755a58cedbfa2d,server,1776278
14beec340aa8941a0e12ccad62f7011a2c019d02a0e72637bb755a58cedbfa2d,server,1780506
14beec340aa8941a0e12ccad62f7011a2c019d02a0e72637bb755a58cedbfa2d,server,1768779
14beec340aa8941a0e12ccad62f7011a2c019d02a0e72637bb755a58cedbfa2d,server,1774976
14beec340aa8941a0e12ccad62f7011a2c019d02a0e72637bb755a58cedbfa2d,server,1779232
14beec340aa8941a0e12ccad62f7011a2c019d02a0e72637bb755a58cedbfa2d,server,1767589
14beec340aa8941a0e12ccad62f7011a2c019d02a0e72637bb755a58cedbfa2d,server,1768079
14beec340aa8941a0e12ccad62f7011a2c019d02a0e72637bb755a58cedbfa2d,server,1761098
14beec340aa8941a0e12ccad62f7011a2c019d02a0e72637bb755a58cedbfa2d,server,1750074
14beec340aa8941a0e12ccad62f7011a2c019d02a0e72637bb755a58cedbfa2d,server,1749790
14beec340aa8941a0e12ccad62f7011a2c019d02a0e72637bb755a58cedbfa2d,server,1749128
14beec340aa8941a0e12ccad62f7011a2c019d02a0e72637bb755a58cedbfa2d,server,1751520
14beec340aa8941a0e12ccad62f7011a2c019d02a0e72637bb755a58cedbfa2d,server,1751937
14beec340aa8941a0e12ccad62f7011a2c019d02a0e72637bb755a58cedbfa2d,server,1777097
14beec340aa8941a0e12ccad62f7011a2c019d02a0e72637bb755a58cedbfa2d,server,1779236
14beec340aa8941a0e12ccad62f7011a2c019d02a0e72637bb755a58cedbfa2d,server,1761562
14beec340aa8941a0e12ccad62f7011a2c019d02a0e72637bb755a58cedbfa2d,server,1779598
14beec340aa8941a0e12ccad62f7011a2c019d02a0e72637bb755a58cedbfa2d,server,1794501
14beec340aa8941a0e12ccad62f7011a2c019d02a0e72637bb755a58cedbfa2d,server,1782433
14beec340aa8941a0e12ccad62f7011a2c019d02a0e72637bb755a58cedbfa2d,server,1784619
14beec340aa8941a0e12ccad62f7011a2c019d02a0e72637bb755a58cedbfa2d,server,1778635
14beec340aa8941a0e12ccad62f7011a2c019d02a0e72637bb755a58cedbfa2d,server,1786954
14beec340aa8941a0e12ccad62f7011a2c019d02a0e72637bb755a58cedbfa2d,server,1753626
14beec340aa8941a0e12ccad62f7011a2c019d02a0e72637bb755a58cedbfa2d,server,1767362
14beec340aa8941a0e12ccad62f7011a2c019d02a0e72637bb755a58cedbfa2d,server,1748318
14beec340aa8941a0e12ccad62f7011a2c019d02a0e72637bb755a58cedbfa2d,server,1748012
14beec340aa8941a0e12ccad62f7011a2c019d02a0e72637bb755a58cedbfa2d,server,1749928
14beec340aa8941a0e12ccad62f7011a2c019d02a0e72637bb755a58cedbfa2d,server,1752744
14beec340aa8941a0e12ccad62f7011a2c019d02a0e72637bb755a58cedbfa2d,server,1772128
14beec340aa8941a0e12ccad62f7011a2c019d02a0e72637bb755a58cedbfa2d,server,1777590
14beec340aa8941a0e12ccad62f7011a2c019d02a0e72637bb755a58cedbfa2d,server,1778616
14beec340aa8941a0e12ccad62f7011a2c019d02a0e72637bb755a58cedbfa2d,server,1780165
14beec340aa8941a0e12ccad62f7011a2c019d02a0e72637bb755a58cedbfa2d,server,1794958
14beec340aa8941a0e12ccad62f7011a2c019d02a0e72637bb755a58cedbfa2d,server,1770619
14beec340aa8941a0e12ccad62f7011a2c019d02a0e72637bb755a58cedbfa2d,server,1774824
14beec340aa8941a0e12ccad62f7011a2c019d02a0e72637bb755a58cedbfa2d,server,1772360
14beec340aa8941a0e12ccad62f7011a2c019d02a0e72637bb755a58cedbfa2d,server,1765051
14beec340aa8941a0e12ccad62f7011a2c019d02a0e72637bb755a58cedbfa2d,server,1750208
14beec340aa8941a0e12ccad62f7011a2c019d02a0e72637bb755a58cedbfa2d,server,1743346
14beec340aa8941a0e12ccad62f7011a2c019d02a0e72637bb755a58cedbfa2d,server,1754438
14beec340aa8941a0e12ccad62f7011a2c019d02a0e72637bb755a58cedbfa2d,server,1750659
14beec340aa8941a0e12ccad62f7011a2c019d02a0e72637bb755a58cedbfa2d,server,1746520
14beec340aa8941a0e12ccad62f7011a2c019d02a0e72637bb755a58cedbfa2d,server,1758115
14beec340aa8941a0e12ccad62f7011a2c019d02a0e72637bb755a58cedbfa2d,server,1752356
14beec340aa8941a0e12ccad62f7011a2c019d02a0e72637bb755a58cedbfa2d,server,1768079
14beec340aa8941a0e12ccad62f7011a2c019d02a0e72637bb755a58cedbfa2d,server,1791743
14beec340aa8941a0e12ccad62f7011a2c019d02a0e72637bb755a58cedbfa2d,server,1765377
14beec340aa8941a0e12ccad62f7011a2c019d02a0e72637bb755a58cedbfa2d,server,1780214
14beec340aa8941a0e12ccad62f7011a2c019d02a0e72637bb755a58cedbfa2d,server,1745868
14beec340aa8941a0e12ccad62f7011a2c019d02a0e72637bb755a58cedbfa2d,server,1777129
14beec340aa8941a0e12ccad62f7011a2c019d02a0e72637bb755a58cedbfa2d,server,1772152
14beec340aa8941a0e12ccad62f7011a2c019d02a0e72637bb755a58cedbfa2d,server,1777052
14beec340aa8941a0e12ccad62f7011a2c019d02a0e72637bb755a58cedbfa2d,server,1782843
14beec340aa8941a0e12ccad62f7011a2c019d02a0e72637bb755a58cedbfa2d,server,1746431
14beec340aa8941a0e12ccad62f7011a2c019d02a0e72637bb755a58cedbfa2d,server,1749793
14beec340aa8941a0e12ccad62f7011a2c019d02a0e72637bb755a58cedbfa2d,server,1753908
14beec340aa8941a0e12ccad62f7011a2c019d02a0e72637bb755a58cedbfa2d,server,1749784
14beec340aa8941a0e12ccad62f7011a2c019d02a0e72637bb755a58cedbfa2d,server,1770540
14beec340aa8941a0e12ccad62f7011a2c019d02a0e72637bb755a58cedbfa2d,server,1753314
14beec340aa8941a0e12ccad62f7011a2c019d02a0e72637bb755a58cedbfa2d,server,1749934
14beec340aa8941a0e12ccad62f7011a2c019d02a0e72637bb755a58cedbfa2d,server,1783916
14beec340aa8941a0e12ccad62f7011a2c019d02a0e72637bb755a58cedbfa2d,server,1752166
14beec340aa8941a0e12ccad62f7011a2c019d02a0e72637bb755a58cedbfa2d,server,1774643
14beec340aa8941a0e12ccad62f7011a2c019d02a0e72637bb755a58cedbfa2d,server,1786245
14beec340aa8941a0e12ccad62f7011a2c019d02a0e72637bb755a58cedbfa2d,server,1760531
14beec340aa8941a0e12ccad62f7011a2c019d02a0e72637bb755a58cedbfa2d,server,1775971
14beec340aa8941a0e12ccad62f7011a2c019d02a0e72637bb755a58cedbfa2d,server,1778807
14beec340aa8941a0e12ccad62f7011a2c019d02a0e72637bb755a58cedbfa2d,server,1786878
14beec340aa8941a0e12ccad62f7011a2c019d02a0e72637bb755a58cedbfa2d,server,1767042
14beec340aa8941a0e12ccad62f7011a2c019d02a0e72637bb755a58cedbfa2d,server,1793342
14beec340aa8941a0e12ccad62f7011a2c019d02a0e72637bb755a58cedbfa2d,server,1750839
14beec340aa8941a0e12ccad62f7011a2c019d02a0e72637bb755a58cedbfa2d,server,1747836
14beec340aa8941a0e12ccad62f7011a2c019d02a0e72637bb755a58cedbfa2d,server,1751560
14beec340aa8941a0e12ccad62f7011a2c019d02a0e72637bb755a58cedbfa2d,server,1745978
14beec340aa8941a0e12ccad62f7011a2c019d02a0e72637bb755a58cedbfa2d,server,1748461
14beec340aa8941a0e12ccad62f7011a2c019d02a0e72637bb755a58cedbfa2d,server,1750189
14beec340aa8941a0e12ccad62f7011a2c019d02a0e72637bb755a58cedbfa2d,server,1787490
14beec340aa8941a0e12ccad62f7011a2c019d02a0e72637bb755a58cedbfa2d,server,1777620
14beec340aa8941a0e12ccad62f7011a2c019d02a0e72637bb755a58cedbfa2d,server,1765029
14beec340aa8941a0e12ccad62f7011a2c019d02a0e72637bb755a58cedbfa2d,server,1771811
14beec340aa8941a0e12ccad62f7011a2c019d02a0e72637bb755a58cedbfa2d,server,1776645
14beec340aa8941a0e12ccad62f7011a2c019d02a0e72637bb755a58cedbfa2d,server,1774897
14beec340aa8941a0e12ccad62f7011a2c019d02a0e72637bb755a58cedbfa2d,server,1772162
14beec340aa8941a0e12ccad62f7011a2c019d02a0e72637bb755a58cedbfa2d,server,1773759
14beec340aa8941a0e12ccad62f7011a2c019d02a0e72637bb755a58cedbfa2d,server,1775813
14beec340aa8941a0e12ccad62f7011a2c019d02a0e72637bb755a58cedbfa2d,server,1765349
14beec340aa8941a0e12ccad62f7011a2c019d02a0e72637bb755a58cedbfa2d,server,1744923
14beec340aa8941a0e12ccad62f7011a2c019d02a0e72637bb755a58cedbfa2d,server,1751540
14beec340aa8941a0e12ccad62f7011a2c019d02a0e72637bb755a58cedbfa2d,server,1750812
